mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	chord_id	dynamics	articulation	staff_text	system_text	tempo	qpm	metronome_base	metronome_number	tempo_visible	slur	crescendo_hairpin	decrescendo_hairpin
16	16	45	45	0.5	0	0	Chord	3/4	1	1	1/8		1/8	1	231										35		
16	16	91/2	91/2	0.5	1/8	1/8	Chord	3/4	1	1	1/8		1/8	1	232												
16	16	46	46	0.0	1/4	1/4	Spanner	3/4	1	1	0																10
16	16	46	46	1.5	1/4	1/4	Chord	3/4	1	1	3/8		1/4	3/2	233										36		10
16	16	95/2	95/2	0.5	5/8	5/8	Chord	3/4	1	1	1/8		1/8	1	234												10
16	16	45	45	0.0	0	0	Dynamic	3/4	2	1	0					f											
16	16	45	45	0.5	0	0	Chord	3/4	2	1	1/8		1/8	1	235										37		
16	16	91/2	91/2	0.5	1/8	1/8	Chord	3/4	2	1	1/8		1/8	1	236												
16	16	46	46	0.0	1/4	1/4	Spanner	3/4	2	1	0																11
16	16	46	46	1.5	1/4	1/4	Chord	3/4	2	1	3/8		1/4	3/2	237										38		11
16	16	95/2	95/2	0.5	5/8	5/8	Chord	3/4	2	1	1/8		1/8	1	238												11
16	16	45	45	0.0	0	0	Dynamic	3/4	3	1	0					f											
16	16	45	45	1.0	0	0	Chord	3/4	3	1	1/4		1/4	1	239												
16	16	46	46	0.0	1/4	1/4	Spanner	3/4	3	1	0																12
16	16	46	46	0.5	1/4	1/4	Chord	3/4	3	1	1/8		1/8	1	240										39		12
16	16	93/2	93/2	0.5	3/8	3/8	Chord	3/4	3	1	1/8		1/8	1	241												12
16	16	47	47	1.0	1/2	1/2	Chord	3/4	3	1	1/4		1/4	1	242												12
16	16	45	45	0.0	0	0	Dynamic	3/4	4	1	0					f											
16	16	45	45	1.0	0	0	Chord	3/4	4	1	1/4		1/4	1	243												
16	16	46	46	0.0	1/4	1/4	Spanner	3/4	4	1	0																13
16	16	46	46	0.5	1/4	1/4	Chord	3/4	4	1	1/8		1/8	1	244										40		13
16	16	93/2	93/2	0.5	3/8	3/8	Chord	3/4	4	1	1/8		1/8	1	245												13
16	16	47	47	1.0	1/2	1/2	Chord	3/4	4	1	1/4		1/4	1	246												13
17	17	48	48	0.0	0	0	Dynamic	3/4	1	1	0					p											
17	17	48	48	0.0	0	0	Spanner	3/4	1	1	0																
17	17	48	48	0.5	0	0	Chord	3/4	1	1	1/8		1/8	1	247										41		
17	17	97/2	97/2	0.5	1/8	1/8	Chord	3/4	1	1	1/8		1/8	1	248												
17	17	49	49	1.0	1/4	1/4	Chord	3/4	1	1	1/4		1/4	1	249												
17	17	50	50	0.25	1/2	1/2	Chord	3/4	1	1	1/16		1/16	1	250										42		
17	17	201/4	201/4	0.25	9/16	9/16	Chord	3/4	1	1	1/16		1/16	1	251										42		
17	17	101/2	101/2	0.25	5/8	5/8	Chord	3/4	1	1	1/16		1/16	1	252										42		
17	17	203/4	203/4	0.25	11/16	11/16	Chord	3/4	1	1	1/16		1/16	1	253												
17	17	48	48	0.0	0	0	Dynamic	3/4	2	1	0					p											
17	17	48	48	0.0	0	0	Spanner	3/4	2	1	0																
17	17	48	48	1.0	0	0	Chord	3/4	2	1	1/4		1/4	1	254												
17	17	49	49	0.5	1/4	1/4	Chord	3/4	2	1	1/8		1/8	1	255										43		
17	17	99/2	99/2	0.5	3/8	3/8	Chord	3/4	2	1	1/8		1/8	1	256										43		
17	17	50	50	1.0	1/2	1/2	Chord	3/4	2	1	1/4		1/4	1	257												
17	17	48	48	0.0	0	0	Dynamic	3/4	3	1	0					p											
17	17	48	48	0.0	0	0	Spanner	3/4	3	1	0																
17	17	48	48	1.0	0	0	Chord	3/4	3	1	1/4		1/4	1	258												
17	17	49	49	0.5	1/4	1/4	Chord	3/4	3	1	1/8		1/8	1	259										44		
17	17	99/2	99/2	0.5	3/8	3/8	Chord	3/4	3	1	1/8		1/8	1	260										44		
17	17	50	50	1.0	1/2	1/2	Chord	3/4	3	1	1/4		1/4	1	261												
17	17	48	48	0.0	0	0	Dynamic	3/4	4	1	0					p											
17	17	48	48	0.0	0	0	Spanner	3/4	4	1	0																
17	17	48	48	1.0	0	0	Chord	3/4	4	1	1/4		1/4	1	262										45		
17	17	49	49	1.0	1/4	1/4	Chord	3/4	4	1	1/4		1/4	1	263												
17	17	50	50	1.0	1/2	1/2	Chord	3/4	4	1	1/4		1/4	1	264												
18	18	51	51	1.0	0	0	Chord	3/4	1	1	1/4		1/4	1	265												
18	18	51	51	1.0	0	0	Chord	3/4	2	1	1/4		1/4	1	266												
18	18	52	52	0.0	1/4	1/4	Spanner	3/4	2	1	0															8	
18	18	52	52	0.5	1/4	1/4	Chord	3/4	2	1	1/8		1/8	1	267											8	
18	18	105/2	105/2	0.5	3/8	3/8	Chord	3/4	2	1	1/8		1/8	1	268											8	
18	18	53	53	0.5	1/2	1/2	Chord	3/4	2	1	1/8		1/8	1	269											8	
18	18	107/2	107/2	0.5	5/8	5/8	Chord	3/4	2	1	1/8		1/8	1	270											8	
18	18	51	51	1.0	0	0	Chord	3/4	3	1	1/4		1/4	1	271												
18	18	52	52	0.0	1/4	1/4	Spanner	3/4	3	1	0															9	
18	18	52	52	0.5	1/4	1/4	Chord	3/4	3	1	1/8		1/8	1	272											9	
18	18	105/2	105/2	0.5	3/8	3/8	Chord	3/4	3	1	1/8		1/8	1	273											9	
18	18	53	53	0.5	1/2	1/2	Chord	3/4	3	1	1/8		1/8	1	274											9	
18	18	107/2	107/2	0.5	5/8	5/8	Chord	3/4	3	1	1/8		1/8	1	275											9	
18	18	51	51	1.0	0	0	Chord	3/4	4	1	1/4		1/4	1	276												
18	18	52	52	0.0	1/4	1/4	Spanner	3/4	4	1	0															10	
18	18	52	52	0.5	1/4	1/4	Chord	3/4	4	1	1/8		1/8	1	277											10	
18	18	105/2	105/2	0.5	3/8	3/8	Chord	3/4	4	1	1/8		1/8	1	278											10	
18	18	53	53	0.5	1/2	1/2	Chord	3/4	4	1	1/8		1/8	1	279											10	
18	18	107/2	107/2	0.5	5/8	5/8	Chord	3/4	4	1	1/8		1/8	1	280											10	
19	19	109/2	109/2	0.0	1/8	1/8	Dynamic	3/4	1	1	0					sf											
19	19	109/2	109/2	0.5	1/8	1/8	Chord	3/4	1	1	1/8		1/8	1	281												
19	19	55	55	0.25	1/4	1/4	Chord	3/4	1	1	1/16		1/16	1	282										46		
19	19	221/4	221/4	0.25	5/16	5/16	Chord	3/4	1	1	1/16		1/16	1	283										46		
19	19	111/2	111/2	0.25	3/8	3/8	Chord	3/4	1	1	1/16		1/16	1	284										46		
19	19	223/4	223/4	0.25	7/16	7/16	Chord	3/4	1	1	1/16		1/16	1	285										46		
19	19	56	56	0.25	1/2	1/2	Chord	3/4	1	1	1/16		1/16	1	286										46		
19	19	225/4	225/4	0.25	9/16	9/16	Chord	3/4	1	1	1/16		1/16	1	287										46		
19	19	113/2	113/2	0.25	5/8	5/8	Chord	3/4	1	1	1/16		1/16	1	288										46		
19	19	227/4	227/4	0.25	11/16	11/16	Chord	3/4	1	1	1/16		1/16	1	289												
19	19	54	54	0.0	0	0	Dynamic	3/4	2	1	0					sf											
19	19	54	54	0.0	0	0	Spanner	3/4	2	1	0																
19	19	54	54	0.0	0	0	Spanner	3/4	2	1	0																14
19	19	54	54	3.0	0	0	Chord	3/4	2	1	3/4		1/2	3/2	290												14
19	19	54	54	0.0	0	0	Dynamic	3/4	3	1	0					sf											
19	19	54	54	0.0	0	0	Spanner	3/4	3	1	0																
19	19	54	54	0.0	0	0	Spanner	3/4	3	1	0																15
19	19	54	54	2.0	0	0	Chord	3/4	3	1	1/2		1/2	1	291										47		15
19	19	56	56	1.0	1/2	1/2	Chord	3/4	3	1	1/4		1/4	1	292												15
19	19	54	54	0.0	0	0	Dynamic	3/4	4	1	0					sf											
19	19	54	54	0.0	0	0	Spanner	3/4	4	1	0																
19	19	54	54	0.0	0	0	Spanner	3/4	4	1	0																16
19	19	54	54	3.0	0	0	Chord	3/4	4	1	3/4		1/2	3/2	293										48		16
20	20	57	57	0.0	0	0	Dynamic	3/4	1	1	0					p											
20	20	57	57	1.0	0	0	Chord	3/4	1	1	1/4		1/4	1	294										49		
20	20	58	58	1.0	1/4	1/4	Chord	3/4	1	1	1/4		1/4	1	295												
20	20	57	57	0.0	0	0	Dynamic	3/4	2	1	0					p											
20	20	57	57	0.0	0	0	Spanner	3/4	2	1	0																
20	20	57	57	1.0	0	0	Chord	3/4	2	1	1/4		1/4	1	296												
20	20	58	58	0.0	1/4	1/4	Spanner	3/4	2	1	0															11	
20	20	58	58	0.5	1/4	1/4	Chord	3/4	2	1	1/8		1/8	1	297											11	
20	20	117/2	117/2	0.5	3/8	3/8	Chord	3/4	2	1	1/8		1/8	1	298											11	
20	20	59	59	0.5	1/2	1/2	Chord	3/4	2	1	1/8		1/8	1	299											11	
20	20	119/2	119/2	0.5	5/8	5/8	Chord	3/4	2	1	1/8		1/8	1	300											11	
20	20	57	57	0.0	0	0	Dynamic	3/4	3	1	0					p											
20	20	57	57	0.0	0	0	Spanner	3/4	3	1	0																
20	20	57	57	1.0	0	0	Chord	3/4	3	1	1/4		1/4	1	301												
20	20	58	58	0.0	1/4	1/4	Spanner	3/4	3	1	0															12	
20	20	58	58	0.5	1/4	1/4	Chord	3/4	3	1	1/8		1/8	1	302											12	
20	20	117/2	117/2	0.5	3/8	3/8	Chord	3/4	3	1	1/8		1/8	1	303											12	
20	20	59	59	0.5	1/2	1/2	Chord	3/4	3	1	1/8		1/8	1	304											12	
20	20	119/2	119/2	0.5	5/8	5/8	Chord	3/4	3	1	1/8		1/8	1	305											12	
20	20	57	57	0.0	0	0	Dynamic	3/4	4	1	0					p											
20	20	57	57	0.0	0	0	Spanner	3/4	4	1	0																
20	20	57	57	1.0	0	0	Chord	3/4	4	1	1/4		1/4	1	306												
20	20	58	58	0.0	1/4	1/4	Spanner	3/4	4	1	0															13	
20	20	58	58	0.5	1/4	1/4	Chord	3/4	4	1	1/8		1/8	1	307											13	
20	20	117/2	117/2	0.5	3/8	3/8	Chord	3/4	4	1	1/8		1/8	1	308											13	
20	20	59	59	0.5	1/2	1/2	Chord	3/4	4	1	1/8		1/8	1	309											13	
20	20	119/2	119/2	0.5	5/8	5/8	Chord	3/4	4	1	1/8		1/8	1	310											13	
21	21	121/2	121/2	0.0	1/8	1/8	Dynamic	3/4	1	1	0					sf											
21	21	121/2	121/2	0.5	1/8	1/8	Chord	3/4	1	1	1/8		1/8	1	311										50		
21	21	61	61	0.0	1/4	1/4	Spanner	3/4	1	1	0														50	14	
21	21	61	61	0.25	1/4	1/4	Chord	3/4	1	1	1/16		1/16	1	312										50	14	
21	21	245/4	245/4	0.25	5/16	5/16	Chord	3/4	1	1	1/16		1/16	1	313										50	14	
21	21	123/2	123/2	0.25	3/8	3/8	Chord	3/4	1	1	1/16		1/16	1	314										50	14	
21	21	247/4	247/4	0.25	7/16	7/16	Chord	3/4	1	1	1/16		1/16	1	315										50	14	
21	21	62	62	0.0	1/2	1/2	Spanner	3/4	1	1	0														50		
21	21	62	62	0.0	1/2	1/2	Spanner	3/4	1	1	0														50		17
21	21	62	62	0.25	1/2	1/2	Chord	3/4	1	1	1/16		1/16	1	316										50		17
21	21	249/4	249/4	0.25	9/16	9/16	Chord	3/4	1	1	1/16		1/16	1	317										50		17
21	21	125/2	125/2	0.25	5/8	5/8	Chord	3/4	1	1	1/16		1/16	1	318										50		17
21	21	251/4	251/4	0.25	11/16	11/16	Chord	3/4	1	1	1/16		1/16	1	319												17
21	21	60	60	0.0	0	0	Dynamic	3/4	2	1	0					sf											
21	21	60	60	0.0	0	0	Spanner	3/4	2	1	0																
21	21	60	60	2.0	0	0	Chord	3/4	2	1	1/2		1/2	1	320										51		
21	21	62	62	0.0	1/2	1/2	Spanner	3/4	2	1	0																18
21	21	62	62	0.75	1/2	1/2	Chord	3/4	2	1	3/16		1/8	3/2	321												18
21	21	251/4	251/4	0.25	11/16	11/16	Chord	3/4	2	1	1/16		1/16	1	322												18
21	21	60	60	0.0	0	0	Dynamic	3/4	3	1	0					sf											
21	21	60	60	0.0	0	0	Spanner	3/4	3	1	0																
21	21	60	60	3.0	0	0	Chord	3/4	3	1	3/4		1/2	3/2	323												
21	21	60	60	0.0	0	0	Dynamic	3/4	4	1	0					sf											
21	21	60	60	0.0	0	0	Spanner	3/4	4	1	0																
21	21	60	60	1.0	0	0	Chord	3/4	4	1	1/4		1/4	1	324										52		
21	21	61	61	1.0	1/4	1/4	Chord	3/4	4	1	1/4		1/4	1	325												
22	22	63	63	0.0	0	0	Dynamic	3/4	1	1	0					p											
22	22	63	63	0.0	0	0	Spanner	3/4	1	1	0																
22	22	63	63	0.25	0	0	Chord	3/4	1	1	1/16		1/16	1	326										53		
22	22	253/4	253/4	0.25	1/16	1/16	Chord	3/4	1	1	1/16		1/16	1	327										53		
22	22	127/2	127/2	0.25	1/8	1/8	Chord	3/4	1	1	1/16		1/16	1	328										53		
22	22	255/4	255/4	0.25	3/16	3/16	Chord	3/4	1	1	1/16		1/16	1	329												
22	22	64	64	0.25	1/4	1/4	Chord	3/4	1	1	1/16		1/16	1	330										54		
22	22	257/4	257/4	0.25	5/16	5/16	Chord	3/4	1	1	1/16		1/16	1	331										54		
22	22	129/2	129/2	0.25	3/8	3/8	Chord	3/4	1	1	1/16		1/16	1	332										54		
22	22	259/4	259/4	0.25	7/16	7/16	Chord	3/4	1	1	1/16		1/16	1	333												
22	22	65	65	0.0	1/2	1/2	StaffText	3/4	1	1	0							cresc.									
22	22	65	65	0.25	1/2	1/2	Chord	3/4	1	1	1/16		1/16	1	334										55		
22	22	261/4	261/4	0.25	9/16	9/16	Chord	3/4	1	1	1/16		1/16	1	335										55		
22	22	131/2	131/2	0.25	5/8	5/8	Chord	3/4	1	1	1/16		1/16	1	336										55		
22	22	263/4	263/4	0.25	11/16	11/16	Chord	3/4	1	1	1/16		1/16	1	337												
22	22	63	63	0.0	0	0	Dynamic	3/4	2	1	0					p											
22	22	63	63	0.0	0	0	Spanner	3/4	2	1	0																
22	22	63	63	0.25	0	0	Chord	3/4	2	1	1/16		1/16	1	338										56		
22	22	253/4	253/4	0.25	1/16	1/16	Chord	3/4	2	1	1/16		1/16	1	339										56		
22	22	127/2	127/2	0.25	1/8	1/8	Chord	3/4	2	1	1/16		1/16	1	340										56		
22	22	255/4	255/4	0.25	3/16	3/16	Chord	3/4	2	1	1/16		1/16	1	341												
22	22	64	64	0.25	1/4	1/4	Chord	3/4	2	1	1/16		1/16	1	342										57		
22	22	257/4	257/4	0.25	5/16	5/16	Chord	3/4	2	1	1/16		1/16	1	343										57		
22	22	129/2	129/2	0.25	3/8	3/8	Chord	3/4	2	1	1/16		1/16	1	344										57		
22	22	259/4	259/4	0.25	7/16	7/16	Chord	3/4	2	1	1/16		1/16	1	345												
22	22	65	65	0.0	1/2	1/2	StaffText	3/4	2	1	0							cresc.									
22	22	65	65	0.25	1/2	1/2	Chord	3/4	2	1	1/16		1/16	1	346										58		
22	22	261/4	261/4	0.25	9/16	9/16	Chord	3/4	2	1	1/16		1/16	1	347										58		
22	22	131/2	131/2	0.25	5/8	5/8	Chord	3/4	2	1	1/16		1/16	1	348										58		
22	22	263/4	263/4	0.25	11/16	11/16	Chord	3/4	2	1	1/16		1/16	1	349												
22	22	63	63	0.0	0	0	Dynamic	3/4	3	1	0					p											
22	22	63	63	1.0	0	0	Chord	3/4	3	1	1/4		1/4	1	350												
22	22	64	64	0.5	1/4	1/4	Chord	3/4	3	1	1/8		1/8	1	351										59		
22	22	129/2	129/2	0.5	3/8	3/8	Chord	3/4	3	1	1/8		1/8	1	352												
22	22	65	65	0.0	1/2	1/2	StaffText	3/4	3	1	0							cresc.									
22	22	65	65	0.25	1/2	1/2	Chord	3/4	3	1	1/16		1/16	1	353										60		
22	22	261/4	261/4	0.25	9/16	9/16	Chord	3/4	3	1	1/16		1/16	1	354										60		
22	22	131/2	131/2	0.25	5/8	5/8	Chord	3/4	3	1	1/16		1/16	1	355										60		
22	22	263/4	263/4	0.25	11/16	11/16	Chord	3/4	3	1	1/16		1/16	1	356												
22	22	64	64	0.0	1/4	1/4	Dynamic	3/4	4	1	0					p											
22	22	64	64	0.5	1/4	1/4	Chord	3/4	4	1	1/8		1/8	1	357												
22	22	129/2	129/2	0.5	3/8	3/8	Chord	3/4	4	1	1/8		1/8	1	358												
22	22	65	65	0.5	1/2	1/2	Chord	3/4	4	1	1/8		1/8	1	359												
22	22	131/2	131/2	0.5	5/8	5/8	Chord	3/4	4	1	1/8		1/8	1	360												
23	23	66	66	0.0	0	0	Spanner	3/4	1	1	0															15	
23	23	66	66	0.25	0	0	Chord	3/4	1	1	1/16		1/16	1	361										61	15	
23	23	265/4	265/4	0.25	1/16	1/16	Chord	3/4	1	1	1/16		1/16	1	362										61	15	
23	23	133/2	133/2	0.25	1/8	1/8	Chord	3/4	1	1	1/16		1/16	1	363										61	15	
23	23	267/4	267/4	0.25	3/16	3/16	Chord	3/4	1	1	1/16		1/16	1	364											15	
23	23	67	67	0.25	1/4	1/4	Chord	3/4	1	1	1/16		1/16	1	365										62	15	
23	23	269/4	269/4	0.25	5/16	5/16	Chord	3/4	1	1	1/16		1/16	1	366										62	15	
23	23	135/2	135/2	0.25	3/8	3/8	Chord	3/4	1	1	1/16		1/16	1	367										62	15	
23	23	271/4	271/4	0.25	7/16	7/16	Chord	3/4	1	1	1/16		1/16	1	368											15	
23	23	68	68	0.25	1/2	1/2	Chord	3/4	1	1	1/16		1/16	1	369										63	15	
23	23	273/4	273/4	0.25	9/16	9/16	Chord	3/4	1	1	1/16		1/16	1	370										63	15	
23	23	137/2	137/2	0.25	5/8	5/8	Chord	3/4	1	1	1/16		1/16	1	371										63	15	
23	23	275/4	275/4	0.25	11/16	11/16	Chord	3/4	1	1	1/16		1/16	1	372											15	
23	23	66	66	0.0	0	0	Spanner	3/4	2	1	0															16	
23	23	66	66	0.25	0	0	Chord	3/4	2	1	1/16		1/16	1	373										64	16	
23	23	265/4	265/4	0.25	1/16	1/16	Chord	3/4	2	1	1/16		1/16	1	374										64	16	
23	23	133/2	133/2	0.25	1/8	1/8	Chord	3/4	2	1	1/16		1/16	1	375										64	16	
23	23	267/4	267/4	0.25	3/16	3/16	Chord	3/4	2	1	1/16		1/16	1	376											16	
23	23	67	67	0.25	1/4	1/4	Chord	3/4	2	1	1/16		1/16	1	377										65	16	
23	23	269/4	269/4	0.25	5/16	5/16	Chord	3/4	2	1	1/16		1/16	1	378										65	16	
23	23	135/2	135/2	0.25	3/8	3/8	Chord	3/4	2	1	1/16		1/16	1	379										65	16	
23	23	271/4	271/4	0.25	7/16	7/16	Chord	3/4	2	1	1/16		1/16	1	380											16	
23	23	68	68	0.5	1/2	1/2	Chord	3/4	2	1	1/8		1/8	1	381											16	
23	23	137/2	137/2	0.5	5/8	5/8	Chord	3/4	2	1	1/8		1/8	1	382											16	
23	23	66	66	1.0	0	0	Chord	3/4	3	1	1/4		1/4	1	383												
23	23	67	67	0.0	1/4	1/4	Spanner	3/4	3	1	0															17	
23	23	67	67	0.5	1/4	1/4	Chord	3/4	3	1	1/8		1/8	1	384											17	
23	23	135/2	135/2	0.5	3/8	3/8	Chord	3/4	3	1	1/8		1/8	1	385											17	
23	23	68	68	0.5	1/2	1/2	Chord	3/4	3	1	1/8		1/8	1	386											17	
23	23	137/2	137/2	0.5	5/8	5/8	Chord	3/4	3	1	1/8		1/8	1	387											17	
23	23	67	67	0.0	1/4	1/4	Spanner	3/4	4	1	0															18	
23	23	67	67	0.5	1/4	1/4	Chord	3/4	4	1	1/8		1/8	1	388											18	
23	23	135/2	135/2	0.5	3/8	3/8	Chord	3/4	4	1	1/8		1/8	1	389											18	
23	23	68	68	0.5	1/2	1/2	Chord	3/4	4	1	1/8		1/8	1	390											18	
23	23	137/2	137/2	0.5	5/8	5/8	Chord	3/4	4	1	1/8		1/8	1	391											18	
24	24	69	69	0.0	0	0	Spanner	3/4	1	1	0																
24	24	69	69	0.25	0	0	Chord	3/4	1	1	1/16		1/16	1	392										66		
24	24	277/4	277/4	0.25	1/16	1/16	Chord	3/4	1	1	1/16		1/16	1	393										66		
24	24	139/2	139/2	0.25	1/8	1/8	Chord	3/4	1	1	1/16		1/16	1	394										66		
24	24	279/4	279/4	0.25	3/16	3/16	Chord	3/4	1	1	1/16		1/16	1	395												
24	24	70	70	0.0	1/4	1/4	Dynamic	3/4	1	1	0					f											
24	24	70	70	0.0	1/4	1/4	Spanner	3/4	1	1	0																19
24	24	70	70	0.25	1/4	1/4	Chord	3/4	1	1	1/16		1/16	1	396										67		19
24	24	281/4	281/4	0.25	5/16	5/16	Chord	3/4	1	1	1/16		1/16	1	397										67		19
24	24	141/2	141/2	0.25	3/8	3/8	Chord	3/4	1	1	1/16		1/16	1	398										67		19
24	24	283/4	283/4	0.25	7/16	7/16	Chord	3/4	1	1	1/16		1/16	1	399										67		19
24	24	71	71	0.25	1/2	1/2	Chord	3/4	1	1	1/16		1/16	1	400										67		19
24	24	285/4	285/4	0.25	9/16	9/16	Chord	3/4	1	1	1/16		1/16	1	401										67		19
24	24	143/2	143/2	0.25	5/8	5/8	Chord	3/4	1	1	1/16		1/16	1	402										67		19
24	24	287/4	287/4	0.25	11/16	11/16	Chord	3/4	1	1	1/16		1/16	1	403												19
24	24	69	69	0.0	0	0	Spanner	3/4	2	1	0																
24	24	70	70	0.0	1/4	1/4	Dynamic	3/4	2	1	0					f											
24	24	70	70	0.0	1/4	1/4	Spanner	3/4	2	1	0																20
24	24	70	70	1.5	1/4	1/4	Chord	3/4	2	1	3/8		1/4	3/2	404												20
24	24	143/2	143/2	0.0	5/8	5/8	Spanner	3/4	2	1	0																
24	24	69	69	0.0	0	0	Spanner	3/4	3	1	0																
24	24	70	70	0.0	1/4	1/4	Dynamic	3/4	3	1	0					f											
24	24	70	70	0.0	1/4	1/4	Spanner	3/4	3	1	0																21
24	24	70	70	1.5	1/4	1/4	Chord	3/4	3	1	3/8		1/4	3/2	405												21
24	24	143/2	143/2	0.0	5/8	5/8	Dynamic	3/4	3	1	0					p											
24	24	143/2	143/2	0.0	5/8	5/8	Spanner	3/4	3	1	0																
24	24	143/2	143/2	0.5	5/8	5/8	Chord	3/4	3	1	1/8		1/8	1	406										68		
24	24	69	69	0.0	0	0	Spanner	3/4	4	1	0																
24	24	70	70	0.0	1/4	1/4	Dynamic	3/4	4	1	0					f											
24	24	70	70	0.0	1/4	1/4	Spanner	3/4	4	1	0																22
24	24	70	70	1.5	1/4	1/4	Chord	3/4	4	1	3/8		1/4	3/2	407												22
24	24	143/2	143/2	0.0	5/8	5/8	Dynamic	3/4	4	1	0					p											
24	24	143/2	143/2	0.0	5/8	5/8	Spanner	3/4	4	1	0																
24	24	143/2	143/2	0.5	5/8	5/8	Chord	3/4	4	1	1/8		1/8	1	408										69		
25	25	72	72	0.0	0	0	Dynamic	3/4	1	1	0					p											
25	25	72	72	0.0	0	0	Spanner	3/4	1	1	0																
25	25	72	72	0.25	0	0	Chord	3/4	1	1	1/16		1/16	1	409										70		
25	25	289/4	289/4	0.25	1/16	1/16	Chord	3/4	1	1	1/16		1/16	1	410												
25	25	145/2	145/2	0.25	1/8	1/8	Chord	3/4	1	1	1/16		1/16	1	411										71		
25	25	291/4	291/4	0.25	3/16	3/16	Chord	3/4	1	1	1/16		1/16	1	412												
25	25	73	73	0.25	1/4	1/4	Chord	3/4	1	1	1/16		1/16	1	413										72		
25	25	293/4	293/4	0.25	5/16	5/16	Chord	3/4	1	1	1/16		1/16	1	414												
25	25	147/2	147/2	0.25	3/8	3/8	Chord	3/4	1	1	1/16		1/16	1	415										73		
25	25	295/4	295/4	0.25	7/16	7/16	Chord	3/4	1	1	1/16		1/16	1	416												
25	25	74	74	0.25	1/2	1/2	Chord	3/4	1	1	1/16		1/16	1	417										74		
25	25	297/4	297/4	0.25	9/16	9/16	Chord	3/4	1	1	1/16		1/16	1	418												
25	25	149/2	149/2	0.25	5/8	5/8	Chord	3/4	1	1	1/16		1/16	1	419										75		
25	25	299/4	299/4	0.25	11/16	11/16	Chord	3/4	1	1	1/16		1/16	1	420												
25	25	72	72	0.0	0	0	Dynamic	3/4	2	1	0					p											
25	25	72	72	1.0	0	0	Chord	3/4	2	1	1/4		1/4	1	421												
25	25	73	73	0.0	1/4	1/4	Spanner	3/4	2	1	0															19	
25	25	73	73	0.5	1/4	1/4	Chord	3/4	2	1	1/8		1/8	1	422											19	
25	25	147/2	147/2	0.5	3/8	3/8	Chord	3/4	2	1	1/8		1/8	1	423											19	
25	25	74	74	0.5	1/2	1/2	Chord	3/4	2	1	1/8		1/8	1	424											19	
25	25	149/2	149/2	0.5	5/8	5/8	Chord	3/4	2	1	1/8		1/8	1	425											19	
25	25	72	72	1.0	0	0	Chord	3/4	3	1	1/4		1/4	1	426												
25	25	72	72	1.0	0	0	Chord	3/4	4	1	1/4		1/4	1	427												
26	26	75	75	0.25	0	0	Chord	3/4	1	1	1/16		1/16	1	428										76		
26	26	301/4	301/4	0.25	1/16	1/16	Chord	3/4	1	1	1/16		1/16	1	429												
26	26	151/2	151/2	0.25	1/8	1/8	Chord	3/4	1	1	1/16		1/16	1	430										77		
26	26	303/4	303/4	0.25	3/16	3/16	Chord	3/4	1	1	1/16		1/16	1	431												
26	26	76	76	0.25	1/4	1/4	Chord	3/4	1	1	1/16		1/16	1	432										78		
26	26	305/4	305/4	0.25	5/16	5/16	Chord	3/4	1	1	1/16		1/16	1	433												
26	26	153/2	153/2	0.25	3/8	3/8	Chord	3/4	1	1	1/16		1/16	1	434										79		
26	26	307/4	307/4	0.25	7/16	7/16	Chord	3/4	1	1	1/16		1/16	1	435												
26	26	77	77	0.25	1/2	1/2	Chord	3/4	1	1	1/16		1/16	1	436										80		
26	26	309/4	309/4	0.25	9/16	9/16	Chord	3/4	1	1	1/16		1/16	1	437												
26	26	155/2	155/2	0.25	5/8	5/8	Chord	3/4	1	1	1/16		1/16	1	438										81		
26	26	311/4	311/4	0.25	11/16	11/16	Chord	3/4	1	1	1/16		1/16	1	439												
26	26	75	75	1.0	0	0	Chord	3/4	2	1	1/4		1/4	1	440											19	
26	26	76	76	0.0	1/4	1/4	Spanner	3/4	2	1	0																
26	26	76	76	2.0	1/4	1/4	Chord	3/4	2	1	1/2		1/2	1	441												
26	26	75	75	0.0	0	0	Dynamic	3/4	3	1	0					p											
26	26	75	75	1.0	0	0	Chord	3/4	3	1	1/4		1/4	1	442												
26	26	76	76	0.0	1/4	1/4	Spanner	3/4	3	1	0															20	
26	26	76	76	0.5	1/4	1/4	Chord	3/4	3	1	1/8		1/8	1	443											20	
26	26	153/2	153/2	0.5	3/8	3/8	Chord	3/4	3	1	1/8		1/8	1	444											20	
26	26	77	77	0.5	1/2	1/2	Chord	3/4	3	1	1/8		1/8	1	445											20	
26	26	155/2	155/2	0.5	5/8	5/8	Chord	3/4	3	1	1/8		1/8	1	446											20	
27	27	78	78	0.0	0	0	StaffText	3/4	1	1	0							cresc.									
27	27	78	78	0.25	0	0	Chord	3/4	1	1	1/16		1/16	1	447										82		
27	27	313/4	313/4	0.25	1/16	1/16	Chord	3/4	1	1	1/16		1/16	1	448												
27	27	157/2	157/2	0.25	1/8	1/8	Chord	3/4	1	1	1/16		1/16	1	449										83		
27	27	315/4	315/4	0.25	3/16	3/16	Chord	3/4	1	1	1/16		1/16	1	450												
27	27	79	79	0.25	1/4	1/4	Chord	3/4	1	1	1/16		1/16	1	451										84		
27	27	317/4	317/4	0.25	5/16	5/16	Chord	3/4	1	1	1/16		1/16	1	452												
