mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	gracenote	tremolo	nominal_duration	scalar	chord_id	dynamics	articulation	staff_text	tempo	qpm	metronome_base	metronome_number	tempo_visible	slur	decrescendo_hairpin	crescendo_hairpin
8	8	87/2	87/2	0.5	3/8	3/8	Chord	12/8	4	1	1/8			1/8	1	280											
8	8	44	44	0.5	1/2	1/2	Chord	12/8	4	1	1/8			1/8	1	281											
8	8	89/2	89/2	0.5	5/8	5/8	Chord	12/8	4	1	1/8			1/8	1	282											
8	8	45	45	0.5	3/4	3/4	Chord	12/8	4	1	1/8			1/8	1	283									47		
8	8	91/2	91/2	0.5	7/8	7/8	Chord	12/8	4	1	1/8			1/8	1	284									47		
8	8	46	46	0.5	1	1	Chord	12/8	4	1	1/8			1/8	1	285											
8	8	93/2	93/2	0.5	9/8	9/8	Chord	12/8	4	1	1/8			1/8	1	286									48		
8	8	47	47	0.5	5/4	5/4	Chord	12/8	4	1	1/8			1/8	1	287									48		
8	8	95/2	95/2	0.5	11/8	11/8	Chord	12/8	4	1	1/8			1/8	1	288											
9	9	48	48	0.0	0	0	Dynamic	12/8	1	1	0						sf										
9	9	48	48	1.5	0	0	Chord	12/8	1	1	3/8			1/4	3/2	289									49		
9	9	99/2	99/2	0.0	3/8	3/8	Chord	12/8	1	1	0	acciaccatura		1/8	1	290											
9	9	99/2	99/2	1.0	3/8	3/8	Chord	12/8	1	1	1/4			1/4	1	291											
9	9	101/2	101/2	0.5	5/8	5/8	Chord	12/8	1	1	1/8			1/8	1	292											
9	9	51	51	1.0	3/4	3/4	Chord	12/8	1	1	1/4			1/4	1	293											
9	9	105/2	105/2	1.0	9/8	9/8	Chord	12/8	1	1	1/4			1/4	1	294											
9	9	48	48	0.0	0	0	Dynamic	12/8	2	1	0						sf										
9	9	48	48	1.5	0	0	Chord	12/8	2	1	3/8			1/4	3/2	295									50		
9	9	99/2	99/2	1.0	3/8	3/8	Chord	12/8	2	1	1/4			1/4	1	296											
9	9	101/2	101/2	0.5	5/8	5/8	Chord	12/8	2	1	1/8			1/8	1	297											
9	9	51	51	1.0	3/4	3/4	Chord	12/8	2	1	1/4			1/4	1	298											
9	9	105/2	105/2	1.0	9/8	9/8	Chord	12/8	2	1	1/4			1/4	1	299											
9	9	48	48	0.5	0	0	Chord	12/8	3	1	1/8			1/8	1	300									51		
9	9	97/2	97/2	0.5	1/8	1/8	Chord	12/8	3	1	1/8			1/8	1	301									51		
9	9	49	49	0.5	1/4	1/4	Chord	12/8	3	1	1/8			1/8	1	302											
9	9	99/2	99/2	0.5	3/8	3/8	Chord	12/8	3	1	1/8			1/8	1	303									52		
9	9	50	50	0.5	1/2	1/2	Chord	12/8	3	1	1/8			1/8	1	304									52		
9	9	101/2	101/2	0.5	5/8	5/8	Chord	12/8	3	1	1/8			1/8	1	305											
9	9	51	51	0.5	3/4	3/4	Chord	12/8	3	1	1/8			1/8	1	306									53		
9	9	103/2	103/2	0.5	7/8	7/8	Chord	12/8	3	1	1/8			1/8	1	307									53		
9	9	52	52	0.5	1	1	Chord	12/8	3	1	1/8			1/8	1	308											
9	9	105/2	105/2	0.5	9/8	9/8	Chord	12/8	3	1	1/8			1/8	1	309											
9	9	53	53	0.5	5/4	5/4	Chord	12/8	3	1	1/8			1/8	1	310											
9	9	107/2	107/2	0.5	11/8	11/8	Chord	12/8	3	1	1/8			1/8	1	311											
9	9	48	48	0.5	0	0	Chord	12/8	4	1	1/8			1/8	1	312									54		
9	9	97/2	97/2	0.5	1/8	1/8	Chord	12/8	4	1	1/8			1/8	1	313									54		
9	9	49	49	0.5	1/4	1/4	Chord	12/8	4	1	1/8			1/8	1	314											
9	9	99/2	99/2	0.5	3/8	3/8	Chord	12/8	4	1	1/8			1/8	1	315									55		
9	9	50	50	0.5	1/2	1/2	Chord	12/8	4	1	1/8			1/8	1	316									55		
9	9	101/2	101/2	0.5	5/8	5/8	Chord	12/8	4	1	1/8			1/8	1	317											
9	9	51	51	1.0	3/4	3/4	Chord	12/8	4	1	1/4			1/4	1	318											
9	9	105/2	105/2	1.0	9/8	9/8	Chord	12/8	4	1	1/4			1/4	1	319											
10	10	54	54	1.0	0	0	Chord	12/8	1	1	1/4			1/4	1	320											
10	10	111/2	111/2	0.0	3/8	3/8	Dynamic	12/8	1	1	0						p										
10	10	111/2	111/2	1.5	3/8	3/8	Chord	12/8	1	1	3/8			1/4	3/2	321											
10	10	57	57	1.5	3/4	3/4	Chord	12/8	1	1	3/8			1/4	3/2	322									56		
10	10	117/2	117/2	1.0	9/8	9/8	Chord	12/8	1	1	1/4			1/4	1	323											
10	10	119/2	119/2	0.5	11/8	11/8	Chord	12/8	1	1	1/8			1/8	1	324											
10	10	54	54	1.0	0	0	Chord	12/8	2	1	1/4			1/4	1	325											
10	10	57	57	0.0	3/4	3/4	Dynamic	12/8	2	1	0						p										
10	10	57	57	3.0	3/4	3/4	Chord	12/8	2	1	3/4		r8	1/2	3/2	326											
10	10	54	54	1.0	0	0	Chord	12/8	3	1	1/4			1/4	1	327											
10	10	57	57	0.0	3/4	3/4	Dynamic	12/8	3	1	0						p										
10	10	57	57	3.0	3/4	3/4	Chord	12/8	3	1	3/4		r8	1/2	3/2	328											
10	10	54	54	1.0	0	0	Chord	12/8	4	1	1/4			1/4	1	329											
10	10	57	57	0.0	3/4	3/4	Dynamic	12/8	4	1	0						p										
10	10	57	57	1.0	3/4	3/4	Chord	12/8	4	1	1/4			1/4	1	330											
11	11	60	60	1.5	0	0	Chord	12/8	1	1	3/8			1/4	3/2	331									57		
11	11	123/2	123/2	1.0	3/8	3/8	Chord	12/8	1	1	1/4			1/4	1	332											
11	11	125/2	125/2	0.5	5/8	5/8	Chord	12/8	1	1	1/8			1/8	1	333											
11	11	63	63	1.5	3/4	3/4	Chord	12/8	1	1	3/8			1/4	3/2	334									58		
11	11	129/2	129/2	1.0	9/8	9/8	Chord	12/8	1	1	1/4			1/4	1	335											
11	11	131/2	131/2	0.5	11/8	11/8	Chord	12/8	1	1	1/8			1/8	1	336											
11	11	60	60	3.0	0	0	Chord	12/8	2	1	3/4		r8	1/2	3/2	337											
11	11	63	63	3.0	3/4	3/4	Chord	12/8	2	1	3/4		r8	1/2	3/2	338											
11	11	60	60	3.0	0	0	Chord	12/8	3	1	3/4		r8	1/2	3/2	339											
11	11	63	63	3.0	3/4	3/4	Chord	12/8	3	1	3/4		r8	1/2	3/2	340											
11	11	60	60	1.0	0	0	Chord	12/8	4	1	1/4			1/4	1	341											
11	11	63	63	1.0	3/4	3/4	Chord	12/8	4	1	1/4			1/4	1	342											
12	12	66	66	1.5	0	0	Chord	12/8	1	1	3/8			1/4	3/2	343									59		
12	12	135/2	135/2	1.0	3/8	3/8	Chord	12/8	1	1	1/4			1/4	1	344											
12	12	137/2	137/2	0.5	5/8	5/8	Chord	12/8	1	1	1/8			1/8	1	345											
12	12	69	69	1.5	3/4	3/4	Chord	12/8	1	1	3/8			1/4	3/2	346									60		
12	12	141/2	141/2	1.0	9/8	9/8	Chord	12/8	1	1	1/4			1/4	1	347											
12	12	143/2	143/2	0.5	11/8	11/8	Chord	12/8	1	1	1/8			1/8	1	348											
12	12	66	66	1.0	0	0	Chord	12/8	2	1	1/4			1/4	1	349											
12	12	69	69	3.0	3/4	3/4	Chord	12/8	2	1	3/4		r8	1/2	3/2	350											
12	12	66	66	3.0	0	0	Chord	12/8	3	1	3/4		r8	1/2	3/2	351											
12	12	69	69	3.0	3/4	3/4	Chord	12/8	3	1	3/4		r8	1/2	3/2	352											
12	12	66	66	1.0	0	0	Chord	12/8	4	1	1/4			1/4	1	353											
12	12	69	69	1.0	3/4	3/4	Chord	12/8	4	1	1/4			1/4	1	354											
13	13	72	72	1.5	0	0	Chord	12/8	1	1	3/8			1/4	3/2	355									61		
13	13	147/2	147/2	1.0	3/8	3/8	Chord	12/8	1	1	1/4			1/4	1	356											
13	13	149/2	149/2	0.5	5/8	5/8	Chord	12/8	1	1	1/8			1/8	1	357											
13	13	75	75	1.5	3/4	3/4	Chord	12/8	1	1	3/8			1/4	3/2	358									62		
13	13	153/2	153/2	1.0	9/8	9/8	Chord	12/8	1	1	1/4			1/4	1	359											
13	13	155/2	155/2	0.5	11/8	11/8	Chord	12/8	1	1	1/8			1/8	1	360											
13	13	72	72	3.0	0	0	Chord	12/8	2	1	3/4		r8	1/2	3/2	361											
13	13	75	75	3.0	3/4	3/4	Chord	12/8	2	1	3/4		r8	1/2	3/2	362											
13	13	72	72	3.0	0	0	Chord	12/8	3	1	3/4		r8	1/2	3/2	363											
13	13	75	75	3.0	3/4	3/4	Chord	12/8	3	1	3/4		r8	1/2	3/2	364											
13	13	72	72	1.0	0	0	Chord	12/8	4	1	1/4			1/4	1	365											
13	13	75	75	1.0	3/4	3/4	Chord	12/8	4	1	1/4			1/4	1	366											
14	14	78	78	1.5	0	0	Chord	12/8	1	1	3/8			1/4	3/2	367									63		
14	14	159/2	159/2	1.0	3/8	3/8	Chord	12/8	1	1	1/4			1/4	1	368											
14	14	161/2	161/2	0.5	5/8	5/8	Chord	12/8	1	1	1/8			1/8	1	369											
14	14	81	81	0.0	3/4	3/4	Dynamic	12/8	1	1	0						sf										
14	14	81	81	1.5	3/4	3/4	Chord	12/8	1	1	3/8			1/4	3/2	370									64		
14	14	165/2	165/2	1.0	9/8	9/8	Chord	12/8	1	1	1/4			1/4	1	371											
14	14	167/2	167/2	0.5	11/8	11/8	Chord	12/8	1	1	1/8			1/8	1	372											
14	14	78	78	1.0	0	0	Chord	12/8	2	1	1/4			1/4	1	373											
14	14	81	81	0.0	3/4	3/4	Dynamic	12/8	2	1	0						sf										
14	14	81	81	3.0	3/4	3/4	Chord	12/8	2	1	3/4			1/2	3/2	374		articAccentBelow							65		
14	14	78	78	3.0	0	0	Chord	12/8	3	1	3/4		r8	1/2	3/2	375											
14	14	81	81	0.0	3/4	3/4	Dynamic	12/8	3	1	0						sf										
14	14	81	81	3.0	3/4	3/4	Chord	12/8	3	1	3/4			1/2	3/2	376		articAccentAbove									
14	14	78	78	1.0	0	0	Chord	12/8	4	1	1/4			1/4	1	377											
14	14	81	81	0.0	3/4	3/4	Dynamic	12/8	4	1	0						sf										
14	14	81	81	3.0	3/4	3/4	Chord	12/8	4	1	3/4			1/2	3/2	378		articAccentAbove							66		
15	15	84	84	1.5	0	0	Chord	12/8	1	1	3/8			1/4	3/2	379									67		
15	15	171/2	171/2	1.0	3/8	3/8	Chord	12/8	1	1	1/4			1/4	1	380											
15	15	87	87	0.0	3/4	3/4	Dynamic	12/8	1	1	0						sf										
15	15	87	87	1.5	3/4	3/4	Chord	12/8	1	1	3/8			1/4	3/2	381									68		
15	15	177/2	177/2	1.0	9/8	9/8	Chord	12/8	1	1	1/4			1/4	1	382											
15	15	179/2	179/2	0.5	11/8	11/8	Chord	12/8	1	1	1/8			1/8	1	383											
15	15	84	84	1.0	0	0	Chord	12/8	2	1	1/4			1/4	1	384											
15	15	87	87	0.0	3/4	3/4	Dynamic	12/8	2	1	0						sf										
15	15	87	87	3.0	3/4	3/4	Chord	12/8	2	1	3/4			1/2	3/2	385		articAccentBelow							69		
15	15	84	84	1.0	0	0	Chord	12/8	3	1	1/4			1/4	1	386											
15	15	87	87	0.0	3/4	3/4	Dynamic	12/8	3	1	0						sf										
15	15	87	87	3.0	3/4	3/4	Chord	12/8	3	1	3/4			1/2	3/2	387		articAccentAbove									
15	15	84	84	1.0	0	0	Chord	12/8	4	1	1/4			1/4	1	388											
15	15	87	87	0.0	3/4	3/4	Dynamic	12/8	4	1	0						sf										
15	15	87	87	3.0	3/4	3/4	Chord	12/8	4	1	3/4			1/2	3/2	389		articAccentAbove							70		
16	16	90	90	1.5	0	0	Chord	12/8	1	1	3/8			1/4	3/2	390									71		
16	16	183/2	183/2	1.0	3/8	3/8	Chord	12/8	1	1	1/4			1/4	1	391											
16	16	93	93	1.5	3/4	3/4	Chord	12/8	1	1	3/8			1/4	3/2	392									72		
16	16	189/2	189/2	1.0	9/8	9/8	Chord	12/8	1	1	1/4			1/4	1	393											
16	16	191/2	191/2	0.5	11/8	11/8	Chord	12/8	1	1	1/8			1/8	1	394											
16	16	90	90	1.0	0	0	Chord	12/8	2	1	1/4			1/4	1	395											
16	16	90	90	1.0	0	0	Chord	12/8	3	1	1/4			1/4	1	396											
16	16	189/2	189/2	0.0	9/8	9/8	Dynamic	12/8	3	1	0						p										
16	16	189/2	189/2	1.5	9/8	9/8	Chord	12/8	3	1	3/8			1/4	3/2	397									73		
16	16	90	90	1.0	0	0	Chord	12/8	4	1	1/4			1/4	1	398											
17	17	96	96	0.0	0	0	Dynamic	12/8	1	1	0						p										
17	17	96	96	1.5	0	0	Chord	12/8	1	1	3/8			1/4	3/2	399									74		
17	17	195/2	195/2	1.5	3/8	3/8	Chord	12/8	1	1	3/8			1/4	3/2	400									74		
17	17	99	99	1.5	3/4	3/4	Chord	12/8	1	1	3/8			1/4	3/2	401									74		
17	17	201/2	201/2	1.5	9/8	9/8	Chord	12/8	1	1	3/8			1/4	3/2	402											
17	17	96	96	0.0	0	0	Dynamic	12/8	2	1	0						p										
17	17	96	96	1.5	0	0	Chord	12/8	2	1	3/8			1/4	3/2	403									75		
17	17	195/2	195/2	1.5	3/8	3/8	Chord	12/8	2	1	3/8			1/4	3/2	404									75		
17	17	99	99	1.5	3/4	3/4	Chord	12/8	2	1	3/8			1/4	3/2	405									75		
17	17	201/2	201/2	1.5	9/8	9/8	Chord	12/8	2	1	3/8			1/4	3/2	406											
17	17	96	96	1.5	0	0	Chord	12/8	3	1	3/8			1/4	3/2	407									73		
17	17	195/2	195/2	1.5	3/8	3/8	Chord	12/8	3	1	3/8			1/4	3/2	408									73		
17	17	99	99	1.5	3/4	3/4	Chord	12/8	3	1	3/8			1/4	3/2	409									73		
17	17	201/2	201/2	1.5	9/8	9/8	Chord	12/8	3	1	3/8			1/4	3/2	410											
17	17	99	99	0.0	3/4	3/4	Dynamic	12/8	4	1	0						p										
17	17	99	99	3.0	3/4	3/4	Chord	12/8	4	1	3/4			1/2	3/2	411									76		
18	18	102	102	1.0	0	0	Chord	12/8	1	1	1/4			1/4	1	412											
18	18	207/2	207/2	1.5	3/8	3/8	Chord	12/8	1	1	3/8			1/4	3/2	413											
18	18	105	105	0.0	3/4	3/4	Dynamic	12/8	1	1	0						sf										
18	18	105	105	1.5	3/4	3/4	Chord	12/8	1	1	3/8			1/4	3/2	414									77		
18	18	213/2	213/2	1.0	9/8	9/8	Chord	12/8	1	1	1/4			1/4	1	415											
18	18	215/2	215/2	0.5	11/8	11/8	Chord	12/8	1	1	1/8			1/8	1	416											
18	18	102	102	1.5	0	0	Chord	12/8	2	1	3/8			1/4	3/2	417											
18	18	105	105	0.0	3/4	3/4	Dynamic	12/8	2	1	0						p										
18	18	105	105	3.0	3/4	3/4	Chord	12/8	2	1	3/4		r8	1/2	3/2	418											
18	18	102	102	1.5	0	0	Chord	12/8	3	1	3/8			1/4	3/2	419											
18	18	105	105	0.0	3/4	3/4	Dynamic	12/8	3	1	0						p										
18	18	105	105	3.0	3/4	3/4	Chord	12/8	3	1	3/4		r8	1/2	3/2	420											
18	18	102	102	1.0	0	0	Chord	12/8	4	1	1/4			1/4	1	421											
18	18	105	105	3.0	3/4	3/4	Chord	12/8	4	1	3/4			1/2	3/2	422									78		
19	19	108	108	1.5	0	0	Chord	12/8	1	1	3/8			1/4	3/2	423									79		
19	19	219/2	219/2	1.0	3/8	3/8	Chord	12/8	1	1	1/4			1/4	1	424											
19	19	221/2	221/2	0.5	5/8	5/8	Chord	12/8	1	1	1/8			1/8	1	425											
19	19	111	111	1.5	3/4	3/4	Chord	12/8	1	1	3/8			1/4	3/2	426									80		
19	19	225/2	225/2	1.0	9/8	9/8	Chord	12/8	1	1	1/4			1/4	1	427											
19	19	227/2	227/2	0.5	11/8	11/8	Chord	12/8	1	1	1/8			1/8	1	428											
19	19	108	108	3.0	0	0	Chord	12/8	2	1	3/4		r8	1/2	3/2	429											
19	19	111	111	3.0	3/4	3/4	Chord	12/8	2	1	3/4		r8	1/2	3/2	430											
19	19	108	108	3.0	0	0	Chord	12/8	3	1	3/4		r8	1/2	3/2	431											
19	19	111	111	3.0	3/4	3/4	Chord	12/8	3	1	3/4		r8	1/2	3/2	432											
19	19	108	108	1.5	0	0	Chord	12/8	4	1	3/8			1/4	3/2	433									78		
19	19	219/2	219/2	1.5	3/8	3/8	Chord	12/8	4	1	3/8			1/4	3/2	434									78		
19	19	111	111	1.5	3/4	3/4	Chord	12/8	4	1	3/8			1/4	3/2	435									78		
19	19	225/2	225/2	1.5	9/8	9/8	Chord	12/8	4	1	3/8			1/4	3/2	436											
20	20	114	114	1.5	0	0	Chord	12/8	1	1	3/8			1/4	3/2	437									81		
20	20	231/2	231/2	1.0	3/8	3/8	Chord	12/8	1	1	1/4			1/4	1	438											
20	20	233/2	233/2	0.5	5/8	5/8	Chord	12/8	1	1	1/8			1/8	1	439											
20	20	117	117	0.0	3/4	3/4	Dynamic	12/8	1	1	0						sf										
20	20	117	117	1.5	3/4	3/4	Chord	12/8	1	1	3/8			1/4	3/2	440									82		
20	20	237/2	237/2	1.0	9/8	9/8	Chord	12/8	1	1	1/4			1/4	1	441											
20	20	239/2	239/2	0.5	11/8	11/8	Chord	12/8	1	1	1/8			1/8	1	442											
20	20	114	114	1.0	0	0	Chord	12/8	2	1	1/4			1/4	1	443											
20	20	117	117	3.0	3/4	3/4	Chord	12/8	2	1	3/4		r8	1/2	3/2	444											
20	20	114	114	3.0	0	0	Chord	12/8	3	1	3/4		r8	1/2	3/2	445											
20	20	117	117	3.0	3/4	3/4	Chord	12/8	3	1	3/4		r8	1/2	3/2	446											
20	20	114	114	3.0	0	0	Chord	12/8	4	1	3/4			1/2	3/2	447											
20	20	117	117	3.0	3/4	3/4	Chord	12/8	4	1	3/4			1/2	3/2	448									83		
21	21	120	120	1.5	0	0	Chord	12/8	1	1	3/8			1/4	3/2	449									84		
21	21	243/2	243/2	1.0	3/8	3/8	Chord	12/8	1	1	1/4			1/4	1	450											
21	21	245/2	245/2	0.5	5/8	5/8	Chord	12/8	1	1	1/8			1/8	1	451											
21	21	123	123	1.5	3/4	3/4	Chord	12/8	1	1	3/8			1/4	3/2	452									85		
21	21	249/2	249/2	1.0	9/8	9/8	Chord	12/8	1	1	1/4			1/4	1	453											
21	21	251/2	251/2	0.5	11/8	11/8	Chord	12/8	1	1	1/8			1/8	1	454											
21	21	120	120	3.0	0	0	Chord	12/8	2	1	3/4		r8	1/2	3/2	455											
21	21	123	123	3.0	3/4	3/4	Chord	12/8	2	1	3/4		r8	1/2	3/2	456											
21	21	120	120	3.0	0	0	Chord	12/8	3	1	3/4		r8	1/2	3/2	457											
21	21	123	123	3.0	3/4	3/4	Chord	12/8	3	1	3/4		r8	1/2	3/2	458											
21	21	120	120	1.5	0	0	Chord	12/8	4	1	3/8			1/4	3/2	459									83		
21	21	243/2	243/2	1.5	3/8	3/8	Chord	12/8	4	1	3/8			1/4	3/2	460									83		
21	21	123	123	1.5	3/4	3/4	Chord	12/8	4	1	3/8			1/4	3/2	461									83		
21	21	249/2	249/2	1.5	9/8	9/8	Chord	12/8	4	1	3/8			1/4	3/2	462											
22	22	126	126	1.5	0	0	Chord	12/8	1	1	3/8			1/4	3/2	463									86		
22	22	255/2	255/2	1.0	3/8	3/8	Chord	12/8	1	1	1/4			1/4	1	464											
22	22	257/2	257/2	0.5	5/8	5/8	Chord	12/8	1	1	1/8			1/8	1	465											
22	22	129	129	0.0	3/4	3/4	Dynamic	12/8	1	1	0						sf										
22	22	129	129	1.5	3/4	3/4	Chord	12/8	1	1	3/8			1/4	3/2	466									87		
22	22	261/2	261/2	1.0	9/8	9/8	Chord	12/8	1	1	1/4			1/4	1	467											
22	22	263/2	263/2	0.5	11/8	11/8	Chord	12/8	1	1	1/8			1/8	1	468											
22	22	126	126	1.0	0	0	Chord	12/8	2	1	1/4			1/4	1	469											
22	22	129	129	0.0	3/4	3/4	Dynamic	12/8	2	1	0						sf										
22	22	129	129	3.0	3/4	3/4	Chord	12/8	2	1	3/4			1/2	3/2	470											
22	22	126	126	3.0	0	0	Chord	12/8	3	1	3/4		r8	1/2	3/2	471											
22	22	129	129	0.0	3/4	3/4	Dynamic	12/8	3	1	0						sf										
22	22	129	129	3.0	3/4	3/4	Chord	12/8	3	1	3/4			1/2	3/2	472									88		
22	22	126	126	1.5	0	0	Chord	12/8	4	1	3/8			1/4	3/2	473											
22	22	255/2	255/2	1.5	3/8	3/8	Chord	12/8	4	1	3/8			1/4	3/2	474											
22	22	129	129	0.0	3/4	3/4	Dynamic	12/8	4	1	0						sf										
22	22	129	129	3.0	3/4	3/4	Chord	12/8	4	1	3/4			1/2	3/2	475									89		
23	23	132	132	1.5	0	0	Chord	12/8	1	1	3/8			1/4	3/2	476									90		
23	23	267/2	267/2	1.0	3/8	3/8	Chord	12/8	1	1	1/4			1/4	1	477											
23	23	135	135	0.0	3/4	3/4	Dynamic	12/8	1	1	0						sf										
23	23	135	135	1.5	3/4	3/4	Chord	12/8	1	1	3/8			1/4	3/2	478									91		
23	23	273/2	273/2	1.0	9/8	9/8	Chord	12/8	1	1	1/4			1/4	1	479											
23	23	275/2	275/2	0.5	11/8	11/8	Chord	12/8	1	1	1/8			1/8	1	480											
23	23	132	132	1.5	0	0	Chord	12/8	2	1	3/8			1/4	3/2	481											
23	23	135	135	0.0	3/4	3/4	Dynamic	12/8	2	1	0						sf										
23	23	135	135	3.0	3/4	3/4	Chord	12/8	2	1	3/4			1/2	3/2	482											
23	23	132	132	1.5	0	0	Chord	12/8	3	1	3/8			1/4	3/2	483											
23	23	135	135	0.0	3/4	3/4	Dynamic	12/8	3	1	0						sf										
23	23	135	135	3.0	3/4	3/4	Chord	12/8	3	1	3/4			1/2	3/2	484									92		
23	23	132	132	1.5	0	0	Chord	12/8	4	1	3/8			1/4	3/2	485											
23	23	135	135	0.0	3/4	3/4	Dynamic	12/8	4	1	0						sf										
23	23	135	135	3.0	3/4	3/4	Chord	12/8	4	1	3/4			1/2	3/2	486									93		
24	24	138	138	1.5	0	0	Chord	12/8	1	1	3/8			1/4	3/2	487									94		
24	24	279/2	279/2	1.0	3/8	3/8	Chord	12/8	1	1	1/4			1/4	1	488											
24	24	281/2	281/2	0.5	5/8	5/8	Chord	12/8	1	1	1/8			1/8	1	489											
24	24	141	141	0.0	3/4	3/4	Dynamic	12/8	1	1	0						p										
24	24	141	141	1.5	3/4	3/4	Chord	12/8	1	1	3/8			1/4	3/2	490									95		
24	24	285/2	285/2	1.0	9/8	9/8	Chord	12/8	1	1	1/4			1/4	1	491											
24	24	287/2	287/2	0.5	11/8	11/8	Chord	12/8	1	1	1/8			1/8	1	492											
24	24	138	138	1.5	0	0	Chord	12/8	2	1	3/8			1/4	3/2	493											
24	24	287/2	287/2	0.0	11/8	11/8	Dynamic	12/8	2	1	0						p										
24	24	287/2	287/2	0.5	11/8	11/8	Chord	12/8	2	1	1/8			1/8	1	494											
24	24	138	138	1.5	0	0	Chord	12/8	3	1	3/8			1/4	3/2	495											
24	24	138	138	1.5	0	0	Chord	12/8	4	1	3/8			1/4	3/2	496											
25	25	144	144	1.5	0	0	Chord	12/8	1	1	3/8			1/4	3/2	497									96		
25	25	291/2	291/2	1.0	3/8	3/8	Chord	12/8	1	1	1/4			1/4	1	498											
25	25	293/2	293/2	0.5	5/8	5/8	Chord	12/8	1	1	1/8			1/8	1	499											
25	25	147	147	1.5	3/4	3/4	Chord	12/8	1	1	3/8			1/4	3/2	500									97		
25	25	297/2	297/2	1.0	9/8	9/8	Chord	12/8	1	1	1/4			1/4	1	501											
25	25	299/2	299/2	0.5	11/8	11/8	Chord	12/8	1	1	1/8			1/8	1	502											
25	25	144	144	1.5	0	0	Chord	12/8	2	1	3/8			1/4	3/2	503									98		
25	25	291/2	291/2	1.0	3/8	3/8	Chord	12/8	2	1	1/4			1/4	1	504											
25	25	293/2	293/2	0.5	5/8	5/8	Chord	12/8	2	1	1/8			1/8	1	505											
25	25	147	147	1.5	3/4	3/4	Chord	12/8	2	1	3/8			1/4	3/2	506									99		
25	25	297/2	297/2	1.0	9/8	9/8	Chord	12/8	2	1	1/4			1/4	1	507											
25	25	299/2	299/2	0.5	11/8	11/8	Chord	12/8	2	1	1/8			1/8	1	508											
25	25	299/2	299/2	0.0	11/8	11/8	Dynamic	12/8	3	1	0						pp										
25	25	299/2	299/2	0.5	11/8	11/8	Chord	12/8	3	1	1/8			1/8	1	509											
26	26	150	150	0.0	0	0	Dynamic	12/8	1	1	0						pp										
26	26	150	150	1.5	0	0	Chord	12/8	1	1	3/8			1/4	3/2	510									100		
26	26	303/2	303/2	1.0	3/8	3/8	Chord	12/8	1	1	1/4			1/4	1	511											
26	26	305/2	305/2	0.5	5/8	5/8	Chord	12/8	1	1	1/8			1/8	1	512											
26	26	153	153	1.5	3/4	3/4	Chord	12/8	1	1	3/8			1/4	3/2	513									101		
26	26	309/2	309/2	1.0	9/8	9/8	Chord	12/8	1	1	1/4			1/4	1	514											
26	26	311/2	311/2	0.5	11/8	11/8	Chord	12/8	1	1	1/8			1/8	1	515											
26	26	150	150	0.0	0	0	Dynamic	12/8	2	1	0						pp										
26	26	150	150	1.5	0	0	Chord	12/8	2	1	3/8			1/4	3/2	516									102		
26	26	303/2	303/2	1.0	3/8	3/8	Chord	12/8	2	1	1/4			1/4	1	517											
26	26	305/2	305/2	0.5	5/8	5/8	Chord	12/8	2	1	1/8			1/8	1	518											
26	26	153	153	1.5	3/4	3/4	Chord	12/8	2	1	3/8			1/4	3/2	519									103		
26	26	309/2	309/2	1.0	9/8	9/8	Chord	12/8	2	1	1/4			1/4	1	520											
26	26	311/2	311/2	0.5	11/8	11/8	Chord	12/8	2	1	1/8			1/8	1	521											
26	26	150	150	1.5	0	0	Chord	12/8	3	1	3/8			1/4	3/2	522									104		
26	26	303/2	303/2	1.0	3/8	3/8	Chord	12/8	3	1	1/4			1/4	1	523											
26	26	305/2	305/2	0.5	5/8	5/8	Chord	12/8	3	1	1/8			1/8	1	524											
26	26	153	153	1.5	3/4	3/4	Chord	12/8	3	1	3/8			1/4	3/2	525									105		
26	26	309/2	309/2	1.0	9/8	9/8	Chord	12/8	3	1	1/4			1/4	1	526											
26	26	311/2	311/2	0.5	11/8	11/8	Chord	12/8	3	1	1/8			1/8	1	527											
26	26	311/2	311/2	0.0	11/8	11/8	Dynamic	12/8	4	1	0						pp										
26	26	311/2	311/2	0.5	11/8	11/8	Chord	12/8	4	1	1/8			1/8	1	528											
27	27	156	156	1.5	0	0	Chord	12/8	1	1	3/8			1/4	3/2	529									106		
27	27	315/2	315/2	1.0	3/8	3/8	Chord	12/8	1	1	1/4			1/4	1	530											
27	27	317/2	317/2	0.5	5/8	5/8	Chord	12/8	1	1	1/8			1/8	1	531											
27	27	159	159	1.5	3/4	3/4	Chord	12/8	1	1	3/8			1/4	3/2	532									107		
27	27	321/2	321/2	1.0	9/8	9/8	Chord	12/8	1	1	1/4			1/4	1	533											
27	27	323/2	323/2	0.5	11/8	11/8	Chord	12/8	1	1	1/8			1/8	1	534											
27	27	156	156	1.5	0	0	Chord	12/8	2	1	3/8			1/4	3/2	535									108		
27	27	315/2	315/2	1.0	3/8	3/8	Chord	12/8	2	1	1/4			1/4	1	536											
27	27	317/2	317/2	0.5	5/8	5/8	Chord	12/8	2	1	1/8			1/8	1	537											
27	27	159	159	1.5	3/4	3/4	Chord	12/8	2	1	3/8			1/4	3/2	538									109		
27	27	321/2	321/2	1.0	9/8	9/8	Chord	12/8	2	1	1/4			1/4	1	539											
